RA (degrees),DEC (degrees),Timestamp
15.506996,3.2305565,2028-05-07
356.61075,3.195405,2028-05-09
155.12617,-12.66875,2028-05-11
304.46573,3.9943807,2028-05-13
282.05124,21.785044,2028-05-15
342.14087,-1.0514803,2028-05-17
290.71497,-28.595905,2028-05-19
187.15881,22.859076,2028-05-21
172.50371,-21.33934,2028-05-23
5.132389,4.214672,2028-05-25
292.62503,12.960735,2028-05-27
42.194473,14.695257,2028-05-29
311.0309,-18.841246,2028-05-31
296.85474,-10.069431,2028-06-02
38.66608,14.177975,2028-06-04
140.85068,22.394682,2028-06-06
216.06863,16.648499,2028-06-08
186.97505,13.703865,2028-06-10
265.1552,30.677557,2028-06-12
229.56801,18.832777,2028-06-14
135.7694,15.980539,2028-06-16
357.56677,4.4037123,2028-06-18
39.548416,6.756928,2028-06-20
42.22313,0.9030484,2028-06-22
181.99924,25.907303,2028-06-24
205.60956,0.7733425,2028-06-26
34.822212,7.5565724,2028-06-28
193.2772,24.201122,2028-06-30
323.09497,6.329099,2028-07-02
160.80025,17.343464,2028-07-04
144.93118,25.899204,2028-07-06
224.77344,-22.477978,2028-07-08
355.51886,11.186113,2028-07-10
250.1446,-3.533597,2028-07-12
255.76022,-12.456452,2028-07-14
208.78854,23.374752,2028-07-16
25.96338,6.5477114,2028-07-18
258.22675,-12.564358,2028-07-20
30.845747,1.8483976,2028-07-22
307.9323,20.878212,2028-07-24
212.70992,-18.67397,2028-07-26
60.250153,16.380266,2028-07-28
78.993645,14.822479,2028-07-30
351.50912,10.843871,2028-08-01
347.06326,-1.406657,2028-08-03
262.2526,-8.019788,2028-08-05
281.0571,-17.230097,2028-08-07
176.73344,9.954207,2028-08-09
187.74826,14.49754,2028-08-11
352.6361,-2.0643797,2028-08-13
37.19495,16.270403,2028-08-15
36.468338,13.14526,2028-08-17
191.6658,26.204971,2028-08-19
144.75554,18.06683,2028-08-21
134.38907,23.881191,2028-08-23
326.5108,3.8137221,2028-08-25
2.1708994,12.916094,2028-08-27
338.49954,11.77665,2028-08-29
3.8947418,1.2705525,2028-08-31
12.36824,5.5181046,2028-09-02
225.12454,13.211097,2028-09-04
159.28795,26.260592,2028-09-06
301.0885,15.527799,2028-09-08
46.779274,10.096757,2028-09-10
145.74388,15.942284,2028-09-12
223.51978,6.4863744,2028-09-14
254.13194,-10.5553875,2028-09-16
38.32671,-1.5545564,2028-09-18
177.89525,8.032482,2028-09-20
160.575,23.688437,2028-09-22
9.929775,-1.0918092,2028-09-24
244.33087,14.424397,2028-09-26
294.10577,24.953852,2028-09-28
330.24756,2.1853712,2028-09-30
160.56718,17.508047,2028-10-02
172.47043,9.148573,2028-10-04
21.116583,13.325769,2028-10-06
217.21794,3.8215964,2028-10-08
261.11545,17.806889,2028-10-10
195.72343,9.182134,2028-10-12
322.9095,4.030921,2028-10-14
20.899105,-10.852865,2028-10-16
29.45898,-0.53169966,2028-10-18
57.941845,3.633579,2028-10-20
243.33826,25.87588,2028-10-22
101.25403,22.596237,2028-10-24
319.8863,-25.256718,2028-10-26
33.084137,-1.4536654,2028-10-28
20.227371,5.3765697,2028-10-30
209.45721,16.118626,2028-11-01
257.56842,-12.34467,2028-11-03
153.52441,23.726633,2028-11-05
58.701763,3.6138184,2028-11-07
223.36597,-7.6004157,2028-11-09
349.4869,14.032079,2028-11-11
232.04788,20.001627,2028-11-13
173.87534,19.877245,2028-11-15
192.55872,6.738281,2028-11-17
237.47043,-7.254202,2028-11-19
278.4389,18.902336,2028-11-21
219.85193,8.067395,2028-11-23
251.93777,-10.5585,2028-11-25
264.27164,-7.619166,2028-11-27
213.45311,17.755987,2028-11-29
265.789,-11.189254,2028-12-01
108.98468,20.590025,2028-12-03
176.19284,18.634394,2028-12-05
259.07373,-12.416835,2028-12-07
136.06105,24.2797,2028-12-09
140.20628,15.782256,2028-12-11
236.126,19.663996,2028-12-13
343.16696,-0.2533248,2028-12-15
224.12581,27.984491,2028-12-17
159.9504,-17.453705,2028-12-19
228.05096,21.030293,2028-12-21
147.93509,18.864931,2028-12-23
203.36295,-5.3634453,2028-12-25
135.9547,24.601358,2028-12-27
61.22226,3.3177154,2028-12-29
253.1438,-1.7938789,2028-12-31
313.76215,8.528063,2029-01-02
62.16715,17.870235,2029-01-04
144.12978,16.118341,2029-01-06
28.452757,13.649527,2029-01-08
229.11386,26.587734,2029-01-10
224.12447,-12.564057,2029-01-12
320.81024,-13.1086235,2029-01-14
133.20561,15.881604,2029-01-16
198.49179,5.6218815,2029-01-18
221.72653,-2.3535159,2029-01-20
229.90477,-13.419518,2029-01-22
29.606276,4.9957447,2029-01-24
21.442066,-9.868893,2029-01-26
275.461,-12.949987,2029-01-28
218.92244,-7.627575,2029-01-30
252.07863,30.07102,2029-02-01
269.4437,-13.72848,2029-02-03
90.74046,8.299368,2029-02-05
247.40886,30.061218,2029-02-07
200.81686,25.559109,2029-02-09
23.980064,-16.070316,2029-02-11
159.90065,-13.386119,2029-02-13
20.266258,3.8674035,2029-02-15
2.9792619,12.918109,2029-02-17
21.437767,15.123112,2029-02-19
348.94702,12.005494,2029-02-21
118.50898,19.03711,2029-02-23
50.89851,15.695219,2029-02-25
227.64754,19.177805,2029-02-27
167.84917,9.638336,2029-03-01
178.67027,13.315878,2029-03-03
147.68692,26.23908,2029-03-05
217.57318,22.698431,2029-03-07
257.19656,1.6494447,2029-03-09
167.48215,18.08951,2029-03-11
231.95837,14.581046,2029-03-13
356.03198,2.2959323,2029-03-15
320.7216,2.2626503,2029-03-17
158.60933,11.373686,2029-03-19
351.98895,2.9949036,2029-03-21
277.56683,27.563015,2029-03-23
246.24066,27.647339,2029-03-25
13.322313,13.6586,2029-03-27
277.04617,-1.0427754,2029-03-29
281.0669,29.000961,2029-03-31
256.485,-11.395061,2029-04-02
290.2099,-15.357293,2029-04-04
150.94969,23.107775,2029-04-06
256.65625,-11.191173,2029-04-08
275.86847,-11.346968,2029-04-10
258.22064,29.833776,2029-04-12
182.94148,26.668037,2029-04-14
20.49203,-1.792864,2029-04-16
264.80685,-9.597893,2029-04-18
203.41072,6.4292,2029-04-20
250.42288,28.357502,2029-04-22
58.456886,4.216329,2029-04-24
10.741779,13.576419,2029-04-26
328.42853,1.5346943,2029-04-28
193.48677,8.407194,2029-04-30
203.02576,25.043966,2029-05-02
14.140084,13.825201,2029-05-04
250.11871,22.221899,2029-05-06
162.29092,27.509436,2029-05-08
311.2978,6.3523164,2029-05-10
105.03492,21.99131,2029-05-12
199.8924,8.572847,2029-05-14
186.8863,15.774372,2029-05-16
286.9921,-12.986919,2029-05-18
335.39142,12.375484,2029-05-20
1.8106211,-4.9159045,2029-05-22
258.05902,-11.933577,2029-05-24
341.06653,14.528318,2029-05-26
47.43585,1.282012,2029-05-28
175.70038,8.035394,2029-05-30
160.44904,31.620724,2029-06-01
326.41675,-4.059525,2029-06-03
351.7177,-1.2878473,2029-06-05
205.21915,7.6470847,2029-06-07
248.97363,-7.6676307,2029-06-09
145.52795,23.654663,2029-06-11
301.6497,22.333145,2029-06-13
24.484076,-11.351154,2029-06-15
257.2596,-13.393586,2029-06-17
303.3451,1.4145205,2029-06-19
186.88287,16.669947,2029-06-21
303.9602,11.238201,2029-06-23
11.103537,1.576108,2029-06-25
334.53305,-3.5287836,2029-06-27
81.55383,-18.79085,2029-06-29
9.703752,14.616811,2029-07-01
146.9206,22.79074,2029-07-03
211.57912,21.500076,2029-07-05
182.377,9.190815,2029-07-07
245.07437,8.025933,2029-07-09
245.0515,26.350363,2029-07-11
92.79792,20.86245,2029-07-13
235.39062,23.61633,2029-07-15
264.97366,-10.702378,2029-07-17
277.43942,27.248178,2029-07-19
133.6569,22.63311,2029-07-21
354.90018,-0.29240367,2029-07-23
307.04053,21.192753,2029-07-25
260.64023,-7.924981,2029-07-27
355.85083,-24.4384,2029-07-29
30.188116,23.258312,2029-07-31
173.56584,14.02451,2029-08-02
192.0715,8.066361,2029-08-04
252.53857,-13.497226,2029-08-06
207.76787,25.510729,2029-08-08
50.477493,4.0900846,2029-08-10
210.59784,12.687493,2029-08-12
265.4111,-14.803429,2029-08-14
7.094617,-5.815182,2029-08-16
189.03828,6.3735003,2029-08-18
246.7633,-3.8774261,2029-08-20
0.61967045,0.9400341,2029-08-22
29.864645,2.1427083,2029-08-24
234.86472,26.664892,2029-08-26
16.995584,14.22945,2029-08-28
351.8755,14.477958,2029-08-30
12.793825,2.7012122,2029-09-01
172.93382,28.93924,2029-09-03
23.12712,0.6721662,2029-09-05
270.43933,20.643995,2029-09-07
160.69254,12.3288,2029-09-09
165.53851,25.748945,2029-09-11
274.2458,-7.6566205,2029-09-13
259.83585,-13.61126,2029-09-15
351.69818,-0.25599858,2029-09-17
228.2318,11.167992,2029-09-19
96.048904,19.720568,2029-09-21
353.61835,7.35628,2029-09-23
129.30782,23.187662,2029-09-25
332.13818,1.4918677,2029-09-27
148.93256,16.69346,2029-09-29
178.07274,20.90715,2029-10-01
4.417675,3.751891,2029-10-03
185.58394,-17.313942,2029-10-05
332.40067,-29.377567,2029-10-07
30.641514,-0.8936014,2029-10-09
298.37402,25.239426,2029-10-11
145.66202,12.255289,2029-10-13
258.47235,-12.176526,2029-10-15
292.799,25.462364,2029-10-17
285.83008,24.285572,2029-10-19
195.93333,6.017628,2029-10-21
145.96544,15.17205,2029-10-23
339.44064,-5.805197,2029-10-25
133.70592,24.000141,2029-10-27
225.66167,-4.7123704,2029-10-29
2.838329,-27.788313,2029-10-31
130.79828,12.879216,2029-11-02
156.47325,12.336299,2029-11-04
327.60507,9.191399,2029-11-06
214.7545,15.592247,2029-11-08
259.80164,-5.525364,2029-11-10
24.521137,3.331393,2029-11-12
257.82413,30.864107,2029-11-14
249.2007,-3.569621,2029-11-16
175.9102,12.549455,2029-11-18
29.064909,0.025872752,2029-11-20
230.59952,6.8648424,2029-11-22
237.50989,15.1934595,2029-11-24
261.47232,-13.966277,2029-11-26
292.01416,24.605759,2029-11-28
212.82063,4.790148,2029-11-30
57.80525,4.4867125,2029-12-02
195.87149,5.35589,2029-12-04
38.23205,3.1996222,2029-12-06
342.36368,14.247221,2029-12-08
145.7003,15.392425,2029-12-10
350.34448,0.7643438,2029-12-12
266.4506,-15.736779,2029-12-14
173.77448,-16.728237,2029-12-16
348.78955,9.634515,2029-12-18
150.01234,12.332238,2029-12-20
262.7442,-14.755568,2029-12-22
17.297855,12.622799,2029-12-24
234.46207,27.774683,2029-12-26
247.66068,-7.3363023,2029-12-28
151.9925,25.892023,2029-12-30
147.6279,23.3881,2030-01-01
238.13615,16.936047,2030-01-03
337.4645,14.640204,2030-01-05
270.20474,20.976904,2030-01-07
278.28482,-12.922288,2030-01-09
145.19954,21.017775,2030-01-11
36.05912,3.3537612,2030-01-13
171.15157,20.788486,2030-01-15
97.97569,15.935848,2030-01-17
332.36514,2.7266052,2030-01-19
5.8885055,14.697779,2030-01-21
18.06251,7.0087743,2030-01-23
262.5748,-14.917165,2030-01-25
102.17428,22.50836,2030-01-27
291.221,-15.511963,2030-01-29
132.79391,15.501147,2030-01-31
47.80125,5.841192,2030-02-02
154.18036,14.29069,2030-02-04
258.50998,-8.238926,2030-02-06
238.69702,-4.7624946,2030-02-08
28.7872,13.1172285,2030-02-10
248.22069,29.884087,2030-02-12
134.38524,24.941559,2030-02-14
273.74713,28.930029,2030-02-16
229.18149,20.268003,2030-02-18
71.23657,7.372375,2030-02-20
152.14478,19.77201,2030-02-22
13.416012,6.8521724,2030-02-24
0.8805382,13.058262,2030-02-26
227.9795,28.507963,2030-02-28
155.8145,18.326448,2030-03-02
267.03098,-13.16929,2030-03-04
335.74988,4.169616,2030-03-06
108.56943,12.207102,2030-03-08
345.8314,1.6947666,2030-03-10
19.476625,-2.375888,2030-03-12
236.05283,26.22347,2030-03-14
215.9327,14.435102,2030-03-16
182.80898,8.258803,2030-03-18
250.22542,-16.27178,2030-03-20
217.44559,8.155741,2030-03-22
207.95801,26.33305,2030-03-24
132.65974,22.334713,2030-03-26
26.5998,-10.384552,2030-03-28
249.62646,29.545399,2030-03-30
118.98804,22.240595,2030-04-01
236.55904,29.09503,2030-04-03
36.69651,0.9181262,2030-04-05
153.45102,15.813523,2030-04-07
353.95068,-1.5680243,2030-04-09
109.48447,21.757893,2030-04-11
17.044155,-0.9690249,2030-04-13
192.92818,8.848656,2030-04-15
156.14108,21.793402,2030-04-17
210.17442,7.5008764,2030-04-19
22.774282,-1.0407696,2030-04-21
184.1953,23.613379,2030-04-23
354.18646,2.8794584,2030-04-25
271.1766,27.646975,2030-04-27
254.06079,-7.3086553,2030-04-29
337.35852,0.7540273,2030-05-01
350.71393,0.21401146,2030-05-03
18.780737,-17.654413,2030-05-05
81.107704,18.064636,2030-05-07
240.77277,28.491663,2030-05-09
171.04124,18.198574,2030-05-11
197.02219,24.279926,2030-05-13
232.39952,11.162855,2030-05-15
275.77927,-27.671179,2030-05-17
324.89868,-8.7603035,2030-05-19
252.001,30.887367,2030-05-21
305.71274,20.864773,2030-05-23
259.80945,-21.137077,2030-05-25
343.26367,-0.7208448,2030-05-27
330.47433,4.052115,2030-05-29
343.67593,14.925965,2030-05-31
192.10136,23.73943,2030-06-02
340.99142,15.444575,2030-06-04
216.55977,8.960956,2030-06-06
10.557982,-1.4309025,2030-06-08
184.59308,5.913734,2030-06-10
13.349557,13.922209,2030-06-12
158.3361,23.520367,2030-06-14
239.42029,28.219795,2030-06-16
193.01468,25.91717,2030-06-18
220.02197,10.574872,2030-06-20
241.97896,-6.5575395,2030-06-22
10.787231,3.891068,2030-06-24
152.9004,23.600122,2030-06-26
133.8617,25.206593,2030-06-28
173.0244,-18.149136,2030-06-30
284.36157,-10.047429,2030-07-02
198.52103,8.034676,2030-07-04
69.50894,11.22847,2030-07-06
258.46448,-9.441467,2030-07-08
40.87209,1.6152997,2030-07-10
193.55428,14.913529,2030-07-12
22.387865,11.684077,2030-07-14
206.38696,24.433825,2030-07-16
175.71307,24.680214,2030-07-18
176.50706,9.219116,2030-07-20
161.28827,26.332901,2030-07-22
336.6072,16.48775,2030-07-24
27.575075,0.023233904,2030-07-26
219.11632,-15.473557,2030-07-28
341.46454,-0.29879886,2030-07-30
306.1846,16.11315,2030-08-01
43.826035,14.580699,2030-08-03
43.88783,13.120277,2030-08-05
120.161476,14.73138,2030-08-07
4.614878,-29.098347,2030-08-09
199.34003,19.057701,2030-08-11
6.2439723,2.97732,2030-08-13
340.60196,-0.6873682,2030-08-15
332.07288,4.992703,2030-08-17
156.92255,14.047197,2030-08-19
310.33676,20.828358,2030-08-21
185.31541,13.34627,2030-08-23
253.23038,-10.767881,2030-08-25
271.61584,29.781883,2030-08-27
334.1567,-0.024461266,2030-08-29
338.1458,1.5725958,2030-08-31
165.90283,13.176312,2030-09-02
276.93356,29.423841,2030-09-04
297.7799,25.4907,2030-09-06
18.304907,-1.7255906,2030-09-08
258.31836,29.877468,2030-09-10
358.63257,9.760826,2030-09-12
194.60515,14.531826,2030-09-14
161.14096,25.589962,2030-09-16
178.57692,10.695912,2030-09-18
224.79402,8.263001,2030-09-20
87.061165,18.279568,2030-09-22
233.2023,-7.0739503,2030-09-24
223.3056,26.710442,2030-09-26
201.71602,7.0813622,2030-09-28
323.79877,4.9107122,2030-09-30
43.06175,2.681116,2030-10-02
152.84442,15.962884,2030-10-04
127.67558,14.794657,2030-10-06
36.08839,15.042946,2030-10-08
347.60727,-1.7682261,2030-10-10
177.10004,18.27909,2030-10-12
297.25275,24.820654,2030-10-14
224.27312,2.7736526,2030-10-16
92.43014,20.48963,2030-10-18
230.3913,27.662086,2030-10-20
31.479465,12.663099,2030-10-22
221.10051,24.916277,2030-10-24
157.09897,14.442381,2030-10-26
295.6308,13.935107,2030-10-28
354.82703,14.591594,2030-10-30
201.36044,28.352577,2030-11-01
174.60986,7.5013027,2030-11-03
214.31866,27.535315,2030-11-05
182.19629,22.769884,2030-11-07
19.688211,3.4227173,2030-11-09
238.3598,28.522696,2030-11-11
201.8822,17.540155,2030-11-13
214.23311,-10.909122,2030-11-15
174.87042,28.008406,2030-11-17
207.48044,8.82679,2030-11-19
180.9867,9.277095,2030-11-21
254.32822,-9.288162,2030-11-23
213.40163,23.950972,2030-11-25
260.07993,-13.17936,2030-11-27
179.54878,23.090818,2030-11-29
182.91661,16.764027,2030-12-01
172.46455,18.358282,2030-12-03
287.52145,26.990759,2030-12-05
137.66554,17.152124,2030-12-07
343.4838,-11.1508255,2030-12-09
43.627506,0.7261214,2030-12-11
261.56104,-11.861204,2030-12-13
178.04994,12.504719,2030-12-15
244.74388,-7.6874647,2030-12-17
38.515045,1.0694466,2030-12-19
18.584944,2.2600198,2030-12-21
52.49995,7.2456846,2030-12-23
68.68512,7.8484726,2030-12-25
12.63579,2.8075328,2030-12-27
84.61474,14.172794,2030-12-29
127.55992,23.958916,2030-12-31
267.6819,7.3574743,2031-01-02
135.47452,24.569437,2031-01-04
257.83148,-12.012173,2031-01-06
255.5918,-16.856304,2031-01-08
181.8447,18.441042,2031-01-10
238.50394,27.804085,2031-01-12
209.71944,4.327019,2031-01-14
252.82114,30.119156,2031-01-16
284.81223,23.404802,2031-01-18
173.56206,16.913515,2031-01-20
190.3391,15.739325,2031-01-22
256.08194,-11.213702,2031-01-24
151.3493,24.484568,2031-01-26
14.573905,1.5088776,2031-01-28
63.435898,6.114779,2031-01-30
349.7469,1.198183,2031-02-01
136.81558,14.827745,2031-02-03
202.35297,12.016158,2031-02-05
254.72089,-6.332155,2031-02-07
79.14299,19.688137,2031-02-09
163.55309,21.627316,2031-02-11
357.4155,0.48442763,2031-02-13
197.02844,9.466606,2031-02-15
194.56065,5.272257,2031-02-17
273.0722,-26.76121,2031-02-19
59.516525,14.214394,2031-02-21
341.35397,-1.524386,2031-02-23
214.86092,17.186329,2031-02-25
132.14052,25.243965,2031-02-27
244.49654,-7.5102134,2031-03-01
56.592728,17.8504,2031-03-03
49.72562,14.699531,2031-03-05
299.00696,10.746713,2031-03-07
78.98365,18.23594,2031-03-09
206.07626,9.21491,2031-03-11
277.00458,15.471057,2031-03-13
250.85905,-9.7449875,2031-03-15
1.4348236,6.3320956,2031-03-17
160.58122,12.952599,2031-03-19
186.5938,11.031483,2031-03-21
305.43625,-21.919182,2031-03-23
146.93492,26.182186,2031-03-25
164.57475,28.345291,2031-03-27
349.1233,14.924278,2031-03-29
192.88344,12.726218,2031-03-31
3.263018,3.553698,2031-04-02
299.18845,21.054127,2031-04-04
150.482,23.997627,2031-04-06
272.06052,-13.93238,2031-04-08
0.9304037,4.938716,2031-04-10
250.72278,-15.372087,2031-04-12
173.26486,19.241272,2031-04-14
181.90556,18.588602,2031-04-16
66.42321,17.277054,2031-04-18
21.223293,11.330053,2031-04-20
258.54645,-12.968528,2031-04-22
191.51865,15.935181,2031-04-24
147.16891,16.245514,2031-04-26
164.46257,16.909931,2031-04-28
321.94537,17.793335,2031-04-30
232.85834,20.822573,2031-05-02
220.34485,10.780933,2031-05-04
229.1777,17.63361,2031-05-06
202.30692,8.808465,2031-05-08
211.62831,-20.57487,2031-05-10
285.56937,24.411861,2031-05-12
343.43436,16.085169,2031-05-14
169.19817,25.692596,2031-05-16
332.13043,1.5937899,2031-05-18
21.660595,13.548818,2031-05-20
4.773245,13.748446,2031-05-22
2.229357,1.1386667,2031-05-24
341.6741,14.682936,2031-05-26
175.1987,21.231064,2031-05-28
138.83525,23.047955,2031-05-30
273.65323,-4.553393,2031-06-01
141.0305,19.270998,2031-06-03
259.83813,-15.784153,2031-06-05
291.00153,-13.265255,2031-06-07
325.0068,1.8073758,2031-06-09
169.78514,-6.0485315,2031-06-11
161.20395,12.856137,2031-06-13
16.119421,14.006725,2031-06-15
272.90063,-4.942351,2031-06-17
319.25323,11.5359125,2031-06-19
176.2755,-15.316249,2031-06-21
274.78964,14.55657,2031-06-23
12.900096,-1.0354497,2031-06-25
148.11891,15.687571,2031-06-27
252.33922,-4.8464375,2031-06-29
353.99265,8.834679,2031-07-01
210.90123,8.839857,2031-07-03
150.89357,26.341375,2031-07-05
22.958551,-9.805698,2031-07-07
258.18433,-12.252907,2031-07-09
232.20627,10.955691,2031-07-11
207.59401,10.605226,2031-07-13
65.18496,17.377827,2031-07-15
15.088258,14.238361,2031-07-17
290.39944,-12.2594795,2031-07-19
272.43506,6.259215,2031-07-21
329.59863,10.830047,2031-07-23
201.82086,19.463573,2031-07-25
337.9855,-0.27438492,2031-07-27
240.04349,15.520748,2031-07-29
15.1483345,0.7411455,2031-07-31
243.30093,21.729141,2031-08-02
318.79434,16.10551,2031-08-04
137.93312,20.090193,2031-08-06
109.35201,18.169651,2031-08-08
81.95711,18.708632,2031-08-10
98.56355,12.2188425,2031-08-12
139.20895,24.728952,2031-08-14
45.937695,15.105022,2031-08-16
149.5447,13.311167,2031-08-18
71.33397,-4.4192514,2031-08-20
297.27097,17.704538,2031-08-22
22.179264,15.284454,2031-08-24
167.96687,18.104784,2031-08-26
214.68124,12.964157,2031-08-28
247.09167,18.491905,2031-08-30
235.80759,16.886105,2031-09-01
242.04706,29.820515,2031-09-03
74.56161,16.271513,2031-09-05
41.740616,14.808278,2031-09-07
255.37015,-10.599166,2031-09-09
27.418,-0.6517715,2031-09-11
170.88707,8.362899,2031-09-13
254.12106,-6.720705,2031-09-15
30.205708,14.772592,2031-09-17
204.29825,6.1426497,2031-09-19
22.603453,0.7764495,2031-09-21
306.23334,20.58861,2031-09-23
272.66962,27.533058,2031-09-25
347.93164,14.186936,2031-09-27
49.088547,9.470712,2031-09-29
226.08257,19.751112,2031-10-01
233.33466,17.403376,2031-10-03
5.6407976,3.4750433,2031-10-05
221.86165,26.318666,2031-10-07
277.27112,27.30302,2031-10-09
348.50754,11.869555,2031-10-11
39.753517,12.930069,2031-10-13
246.57678,31.253609,2031-10-15
3.5039206,10.88308,2031-10-17
346.09415,16.680843,2031-10-19
18.43029,5.5923195,2031-10-21
17.660885,14.251777,2031-10-23
233.59763,17.080223,2031-10-25
239.48358,18.75955,2031-10-27
200.17517,11.485574,2031-10-29
28.583431,-1.5050062,2031-10-31
28.346714,12.896111,2031-11-02
264.54095,21.282196,2031-11-04
356.5642,7.990236,2031-11-06
186.47794,21.29813,2031-11-08
42.65699,1.6834621,2031-11-10
278.6826,17.363407,2031-11-12
128.02023,15.1735935,2031-11-14
343.63345,15.604631,2031-11-16
158.10196,18.949476,2031-11-18
345.06754,-2.1512988,2031-11-20
29.808413,2.133722,2031-11-22
178.428,7.8616457,2031-11-24
264.8456,30.104748,2031-11-26
115.89755,22.789595,2031-11-28
192.3115,12.39612,2031-11-30
38.832985,9.659364,2031-12-02
205.51617,8.437584,2031-12-04
337.00803,13.000005,2031-12-06
166.07664,18.6453,2031-12-08
133.74234,19.071135,2031-12-10
38.41951,-5.274548,2031-12-12
319.48962,7.0179515,2031-12-14
133.16183,30.499975,2031-12-16
262.6161,-13.552946,2031-12-18
280.02844,15.255121,2031-12-20
51.96272,16.30699,2031-12-22
287.6633,24.959015,2031-12-24
184.00957,5.240202,2031-12-26
277.1371,6.7644825,2031-12-28
228.61082,-5.6455646,2031-12-30
309.0868,16.308228,2032-01-01
90.0908,-18.5888,2032-01-03
